AdmGUIDValue_tab,DarInstitutionCode,DarDatasetName,DarBasisOfRecord,DarCatalogNumber,DarCollectorNumber,DarCollector,DarRelatedInformation,DarYearCollected,DarContinentOcean,DarCountry,DarStateProvince,DarCounty,DarLocality,DarMinimumElevation,DarMaximumElevation,DarDecimalLatitude,DarDecimalLongitude,DarGeorefMethod,DarCoordinateUncertaintyInMeter,DarIdentifiedBy,DarTypeStatus,DarScientificName,DarKingdom,DarPhylum,DarFamily,DarGenus,DarSpecies,DarSubspecies,DarSpecificEpithet,DarInfraspecificEpithet,DarInfraspecificRank,DarScientificNameAuthor
5205f069-8e55-47e0-b2a6-9c8e835c7850,NY,"The New York Botanical Garden",PreservedSpecimen,1162449,"H. C. de Lima",3279,http://sweetgum.nybg.org/vh/specimen.php?irn=1374080,1987,"South America",Brazil,Amazonas,"São Gabriel da Cachoeira","Alto Rio Negro, Rio Uaupés, Igarapé Tibuarí, acima do Seringal Pago",,,-0.130278,-67.0892,,377621,"R. C. Barneby",,"Macrolobium longipes R.S.Cowan",Plantae,Magnoliophyta,Fabaceae,Macrolobium,longipes,,Species,
c3538d59-0ec6-4c7f-a83d-814eb6a74108,NY,"The New York Botanical Garden",PreservedSpecimen,4471,"B. Maguire",37590,http://sweetgum.nybg.org/vh/specimen.php?irn=395628,1954,"South America",Venezuela,Amazonas,,"On right bank of Río Pacimoni, 50 km above mouth. Alt. 100-140 m.",,,,,,,,holotype,"Macrolobium longipes R.S.Cowan",Plantae,Magnoliophyta,Fabaceae,Macrolobium,longipes,,Species,
67797fd1-3e0e-4e88-b96a-a98f380b9bb8,NY,"The New York Botanical Garden",PreservedSpecimen,4472,"B. Maguire",37590,http://sweetgum.nybg.org/vh/specimen.php?irn=395629,1954,"South America",Venezuela,Amazonas,,"On right bank of Río Pacimoni, 50 km above mouth. Alt. 100-140 m.",,,,,,,,isotype,"Macrolobium longipes R.S.Cowan",Plantae,Magnoliophyta,Fabaceae,Macrolobium,longipes,,Species,
8b6e5452-bacf-4038-b89b-7482b8a3e9d3,NY,"The New York Botanical Garden",PreservedSpecimen,1162012,"W. A. Rodrigues",10875,http://sweetgum.nybg.org/vh/specimen.php?irn=1374136,1987,"South America",Brazil,Amazonas,"São Gabriel da Cachoeira","Alto Rio Negro. Igarapé Tuari, do lado  oposto à ilha de Aparecida.",,,0.333333,-67.3167,,,"M. M. Félix-da-Silva",,"Macrolobium longipes R.S.Cowan",Plantae,Magnoliophyta,Fabaceae,Macrolobium,longipes,,Species,
